,BE1,BE2,DE1,DE2,DE3,DE4,DK1,NL1,NL2,NL3,NL4,UK1,UK2,UK3,UK4,NO1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0004020816829980616,0.0,0.0,0.016002140750003505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.012,0.020475926497972526,0.08843302341395404,0.0,0.0,0.08031084221617471,0.0018190664670220407,0.0044062680230710135,0.03640927506201184,0.019952638963165247,0.10383519418911384,0.010485543844527408,0.0,0.0,0.002270015418316117,0.0
155,0.030000000000000002,0.10693069346320651,0.1869848983132751,0.00777514443560643,0.0,0.15609232005551107,0.043517885996003286,0.13187521627685217,0.16929599581526422,0.07257176954074175,0.2073616992502277,0.08274175647483234,0.0009500392396080241,0.0,0.025036888339611988,0.0
156,0.030000000000000002,0.14290951408630645,0.20309654460137683,0.05834169021259742,0.023433269623416055,0.17476798139952734,0.06595700050817382,0.2047815804229686,0.2639561580750215,0.08817161714197337,0.20925979808994402,0.11184072882306179,0.01995021928938967,0.0,0.050282595012091626,0.0
157,0.027,0.15312308320294152,0.19052226020058996,0.017494074980114467,0.01633141601415452,0.16147419708956412,0.07044997185110426,0.2396252643383749,0.2854969589119687,0.10793319950733114,0.24237532914721205,0.20074164392372837,0.012894578698260308,0.005649556421065796,0.09308933872584567,0.0
158,0.067,0.153146350360472,0.15584707510690332,0.0,0.0,0.08366168925497877,0.0423636734703593,0.20637512015380677,0.22375519497831708,0.07346963125677473,0.20677282499238084,0.06199944004639708,0.00022360939448969427,0.0,0.030226142395507836,0.0
159,0.059000000000000004,0.09038123006492524,0.08277988333693145,0.0,0.0,0.029571346041752527,0.0,0.08462507209228408,0.12441535723807438,0.03458022474582874,0.11343368415451105,0.02042754435368574,0.0008184279679701654,0.0,0.000617030639721166,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
