,DE4,NO1,UK3,DE4,NO1,UK3
,Hydro - Pump Storage Open Loop (Energy),Hydro - Pump Storage Open Loop (Energy),Hydro - Pump Storage Open Loop (Energy),Hydro - Reservoir (Energy),Hydro - Reservoir (Energy),Hydro - Reservoir (Energy)
284,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
285,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
286,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
287,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
288,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
289,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
290,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
291,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
292,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
293,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
294,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
295,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
296,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
297,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
298,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
299,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
300,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
301,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
302,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
303,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
304,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
305,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
306,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
307,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
308,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
309,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
310,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
311,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
312,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
313,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
314,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
315,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
316,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
317,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
318,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
319,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
320,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
321,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
322,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
323,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
324,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
325,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
326,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
327,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
328,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
329,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
330,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
331,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
332,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
333,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
334,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
335,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
336,36.36812362974709,13386.396217353296,0.0,28.12647651465306,0.0,0.0
337,36.36812362974709,13386.396217353296,0.0,28.12647651465306,0.0,0.0
338,36.36812362974709,13386.396217353296,0.0,28.12647651465306,0.0,0.0
339,36.36812362974709,13386.396217353296,0.0,28.12647651465306,0.0,0.0
340,36.36812362974709,13386.396217353296,0.0,28.12647651465306,0.0,0.0
341,36.36812362974709,13386.396217353296,0.0,28.12647651465306,0.0,0.0
342,36.36812362974709,13386.396217353296,0.0,28.12647651465306,0.0,0.0
343,36.36812362974709,13386.396217353296,0.0,28.12647651465306,0.0,0.0
344,36.36812362974709,13386.396217353296,0.0,28.12647651465306,0.0,0.0
345,36.36812362974709,13386.396217353296,0.0,28.12647651465306,0.0,0.0
346,36.36812362974709,13386.396217353296,0.0,28.12647651465306,0.0,0.0
347,36.36812362974709,13386.396217353296,0.0,28.12647651465306,0.0,0.0
348,36.36812362974709,13386.396217353296,0.0,28.12647651465306,0.0,0.0
349,36.36812362974709,13386.396217353296,0.0,28.12647651465306,0.0,0.0
